,address,tokens_bought,tokens_sold,total_transactions,unique_tokens_bought,unique_tokens_sold,net_posters
1790,0x0efb853c40e9429ccdfe9564626da3a74ca3f5ec,2,2,4,2,2,0
1791,0x5ebfeea6e75775e9757d88e8684b031d7d5e4a27,2,2,4,2,2,0
1792,0xf83abc519e046c5391d219fabf1a3c87dd5924d3,2,2,4,2,2,0
1793,0x88ad44d5e8135c6cde23726448411b05a0d0788c,2,2,4,2,2,0
1794,0x96bbbfdd1efc9982cf06d43ed6c5b3e7bff39674,2,2,4,2,2,0
1795,0x82b78db330b8895ca8948782c04b51ffe2fa1a48,2,2,4,2,2,0
1796,0x47db98965ff692421096a851b9eb6d630b08cb9d,2,2,4,2,2,0
1797,0xcae09389900aa21ef50ab1df2ae9d5f388afabb1,2,2,4,2,2,0
1798,0x4bb06f1e2b6f8eb41619f99175b52b79fb6ac541,2,2,4,2,2,0
1799,0x2994edb60c5fe5692d94e56d11ae43e0807d68ad,2,2,4,2,2,0
1800,0x690225f6f19775c5899fa71defcbd1b2db5711a4,2,2,4,2,2,0
1801,0x2d4c6f468b6e83658916b2121a50e4c6db10af23,2,2,4,2,2,0
1802,0x279ab61ebeec7c354a05caa1878f269105d759ac,2,2,4,2,2,0
1803,0x22c7972ae542e2f8d21bfd3161b3a2a4be33dc2c,2,2,4,2,2,0
1804,0xc0d4a8695f5f7a59d5abb193f14516d0c4ca9257,2,2,4,2,2,0
1805,0x3a4aa2841b72a2c8bf0dd8fae828c1118f5d25e2,2,2,4,2,2,0
1806,0xba1d28a156b69f0e07961e1adfd1fba24f249443,2,2,4,2,2,0
1807,0xe4a84e64f96a2390070ab8b555cb69986490ed31,2,2,4,2,2,0
1808,0xa0936063ef229f5f27c9f2383d98d5483f36524f,2,2,4,2,2,0
1809,0x809f5c3076c14ae3e1b5afb612b2f903b3f01084,2,2,4,2,2,0
1810,0x7a710c6e6807a527aa51afd0401c1d45757bfee4,2,2,4,2,2,0
1811,0x35d1a1629478bf584e70185b78b6e4178690a53a,2,2,4,1,1,0
1812,0x3a250f8ddf4e804383c14587b44efa9990bcc458,2,2,4,2,2,0
1813,0x9ec42cd15b7a6f43b9b298a3255db0c998bc8088,4,0,4,4,0,4
1814,0xe8181f3facb0f27089ac2929c6e4447f65361286,3,1,4,3,1,2
1815,0xa2441786d3702c8c3eb5c9b37ed3c5eb0f96a895,2,2,4,2,2,0
1816,0x8df41db2282b455e9768a927ff22f2c65ad5c55d,2,2,4,2,2,0
1817,0xc4c9f02c57e6403c688e60cc4009f4e5b5f08ab3,2,2,4,2,2,0
1818,0xa59ef3a658e60d1eb9b31c35321158af5c0878a2,2,2,4,2,2,0
1819,0xf3401540fc46725a2903a304464eba8fa1c6af77,3,1,4,3,1,2
1820,0xb89ba51f2e412a2027776c7ad421f25dd71f20ff,2,2,4,2,2,0
1821,0x1437f2916dcae7c433b2fd7ba5c310734e228674,2,2,4,2,2,0
1822,0x36399c00032b61feba19d7c54b49b182d1e4e660,2,2,4,2,2,0
1823,0xed8e67b65207575ba31f8cb9f3fd476e0396ec8f,2,2,4,2,2,0
1824,0x5a04bc1962d92c90b84d773d80910730ac8bbe57,2,2,4,2,2,0
1825,0xc5d5846b013d7929dac053d4030b00047a14dde3,2,2,4,2,2,0
1826,0x1a9b762a62dd15d8e49e950721fa19e67fdb0590,4,0,4,4,0,4
1827,0x6abaa40cb10703e2d137a7ddd5ac1043b86cb4f9,2,2,4,2,2,0
1828,0x06b57259560876e6979b65b27e70eedbce96edf0,2,2,4,2,2,0
1829,0x0122a528c9dcc2cec9c8cbcd7da72beb828d0527,2,2,4,2,2,0
1830,0xd2cae776ce70b18ebe9965c27d305ae72b4ea57d,2,2,4,2,2,0
1831,0x43961f20194c1a27888386f8547b91ac23f9d8ae,2,2,4,2,2,0
1832,0x15a9cc72ec6dfa64ca277efcdb4041e423342808,2,2,4,2,2,0
1833,0x82fe086e1149e41d696d5cabf49e35c88d0ba186,2,2,4,2,2,0
1834,0xe831ee92a14819cea1639f6bc14e632bdde0e233,4,0,4,4,0,4
1835,0xae8a89c737e7423def56f6e39bf4052b112d6078,2,2,4,2,2,0
1836,0x31b4027070cc4d81461f551a08d18bd69d683629,2,2,4,2,2,0
1837,0x23bc95f84bd43c1fcc2bc285fda4cb12f9aee2df,3,1,4,3,1,2
1838,0x6cfae894060fcb1be93bda1e0c91fbed05d3f3c6,2,2,4,2,2,0
1839,0xbf5928c1d26d956805bbbfb6986b445b737618dd,2,2,4,2,2,0
1840,0xad0fc281ac377794fa417e76d68788a56e3040f0,2,2,4,2,2,0
1841,0x78362ea47f1b29a2c7691fffacf4c523ab96d5a8,2,2,4,2,2,0
1842,0xbe984f5d3d6040d57ffc8d7700243e29da6750b7,2,2,4,2,2,0
1843,0x69e66af0a221c73267845563983db174c61765a1,2,2,4,2,2,0
1844,0x4e9035e4081299a7d65d2662fbc3c0ef3148b880,2,2,4,2,2,0
1845,0x2bc7284484bae36fdf3caa92c2c9a406837ce8b1,2,2,4,2,2,0
1846,0x7d8b16eec7bf18952f132606088c0d4b3170cb59,2,2,4,2,2,0
1847,0xdfdcad002082758d50a70033507c47171d8c2765,2,2,4,2,2,0
1848,0x10665581d1ce1ef67593b7770f9fa555c9009c06,2,2,4,2,2,0
1849,0xf0197018c4e24bce46e583b804815cb61f76fe7a,2,2,4,2,2,0
1850,0x0da47666a8311250c7fa713250a828307fe933fe,2,2,4,2,2,0
1851,0x90a02db5abe177477775dfe5bc7202bf0bf2e82d,2,2,4,2,2,0
1852,0x195b0455d974a85f1a121d1f4ac72609672c8f26,2,2,4,2,2,0
1853,0x1ce9ff9e35b27a847e2de6af1c83f09ba3244768,2,2,4,2,2,0
1854,0xdb304855a3cdd53fcaafc125046105d7df502be7,2,2,4,2,2,0
1855,0x230dc7ced8fbf6e17cc455fe5cd84559d2c80b5c,2,2,4,2,2,0
1856,0xa7f71dbb40a67e410860171d287e7b45df64180f,2,2,4,2,2,0
1857,0x0001fc0b945c30389ae805443e38e59a655662d3,2,2,4,2,2,0
1858,0x4d3b50aff8b96bbffd41e262e2033acad15dbe31,4,0,4,4,0,4
1859,0x88762783788268888127de41739afe059460548b,2,2,4,2,2,0
1860,0xb083be39f757a2f9c22b61ea5854495e54ec8bd0,2,2,4,2,2,0
1861,0xfc737768b68b7f8473ded13926d8171c9849fc9f,4,0,4,4,0,4
1862,0xaa0260aa7bfc645edda4ea23a45c1ad9e3b72ef5,2,2,4,2,2,0
1863,0x6fe16f388063e2ec988fcca1c74b079b498dcb3e,2,2,4,2,2,0
1864,0x038a2c957a470373ea4ecf91493bcbf2b4a2ec93,2,2,4,2,2,0
1865,0x38c8db67047146f9b0e6e185aa57eaeb67c6f1ad,2,2,4,2,2,0
1866,0x0b7d81e5dd8b8a5c3a638314e5e31f88045b71e5,2,2,4,2,2,0
1867,0xecf786d2e9dc6919b5c22d6ffe916ae736c9ebb0,2,2,4,2,2,0
1868,0x7f28bbf879907b71d3c5197812d6688bc7333b7e,2,2,4,2,2,0
1869,0x01abb42bc1ebae75c0e6d1e1e81ea52f8ce0467c,2,2,4,2,2,0
1870,0x107bc60b174dc94c401053a7ad73d06fba0404ba,2,2,4,2,2,0
1871,0xf72f0b372ff91faa068dfb8d75d6de1d7e9736fc,2,2,4,2,2,0
1872,0x631860ff48324ebe3720d14dab19b35b8c9bee8e,2,2,4,2,2,0
1873,0xdb8ca0136c1d15ef34d10acf83747a745b67a8a2,2,2,4,2,2,0
1874,0xe59220390455ff6dc6012c21283f995c8f514497,2,2,4,2,2,0
1875,0x00e33366d10d74121e9044fb7aa3803e7e737b63,2,2,4,2,2,0
1876,0xe16c0e1bf3b75f67e83c9e47b9c0eb8bf1b99ccd,4,0,4,4,0,4
1877,0x4ecdecc6a287864edfbfc949d5ec5bbe3ac7fa70,2,2,4,2,2,0
1878,0x6dbce77819492e7ef3748b55ebc8099d55248f5f,2,2,4,2,2,0
1879,0x056563fe91923e1e64b611aa3eb73cca256cc3fb,2,2,4,2,2,0
1880,0x7a777e649f714afe994d393e2614cf801ea14d61,2,2,4,2,2,0
1881,0x9c31f5112faa5f8996562e2a2139988e3db63063,2,2,4,2,2,0
1882,0x1176aecd6a4c18d15629674aef878658051e2f19,2,2,4,2,2,0
1883,0x0374343fb65a9985e15f2a91ed01b79fd56ec3d1,2,2,4,2,2,0
1884,0x53fa0a535da2f5438baeef58b94aba3e3de08806,2,2,4,2,2,0
1885,0x464fd6b8e4dde4352117940a07d7cc93269a77bb,2,2,4,2,2,0
1886,0x0f04060c37e8d2308994ccd45041203a70c44c1c,2,2,4,2,2,0
1887,0x6f15951fe5b50e6bc665a66c222e287682c6b5ea,2,2,4,2,2,0
1888,0xbf4872ed2bb1129784de267feab74d3176309b7c,2,2,4,2,2,0
1889,0x8386c72bf2bb046cf3adcbf632a8b92ca7f216bc,2,2,4,2,2,0
1890,0x067872abb9a5ebb9435bedc994d5e276b82c2e00,2,2,4,1,1,0
1891,0xb8a9e697757b3767047e27c9b1cdaa2a2ef0c0d8,3,1,4,3,1,2
1892,0x450553d08d9285fd13563a79f8dff9ba1517d377,2,2,4,2,2,0
1893,0x67b78c209d6342256e595c951f54b9a46a574f2a,2,2,4,2,2,0
1894,0xe4c4d4b733dbdecbf5dabbd0d48a9f4493d72c18,2,2,4,2,2,0
1895,0x8ef5629ef87731e678c377628f4c4c9a23ec4bcd,2,2,4,2,2,0
1896,0x04315c8380a11449bc2a34719b34cce507492ddb,2,2,4,2,2,0
1897,0x403412099a1a0c56662000cd22adf8b36873f988,2,2,4,2,2,0
1898,0xd95bd9e1591ea59e1114e2085955f31d964a53c8,2,2,4,2,2,0
1899,0x2336e78ad16ca2899c01e55e6a98dacd9f56d877,2,2,4,2,2,0
1900,0x8619ad8b126cc45d78c9d1f04c9cb2451d3e5d52,2,2,4,2,2,0
1901,0x47584f11a998c19dda33d8ca4002fbe892ac899b,2,2,4,2,2,0
1902,0x07740fc92a5c7b3be799f35497150cab6a4edc71,2,2,4,2,2,0
1903,0xbed3c6e86319b2801a1a4b81ffed13192f0c719d,2,2,4,2,2,0
1904,0x176b8c8dd7657a011fcac694364e69cf011980e9,2,2,4,2,2,0
1905,0xaccc8d15b532a21ea5ed2d5888a296af19e5a51b,2,2,4,2,2,0
1906,0xd7232a67f45bc804349422c17b1aa8af9f6330e6,2,2,4,2,2,0
1907,0xd4e657cd3103e391526b77ce5fa1aa2312f44408,2,2,4,2,2,0
1908,0xe42cc7aa6a14698ee9b6dd9b4caf9a6a1b3534e5,2,2,4,2,2,0
1909,0xaaf7a86f75a0f7602e6a663eed01c67d8d98f54b,2,2,4,2,2,0
1910,0xa18040cf6f97b4ffa8ea3d81f0788fed88bfc988,2,2,4,2,2,0
1911,0x9c8ac31625524c9e16cd35b5e40b8e14552bf8e2,2,2,4,2,2,0
1912,0xe580ab95ebe6156c9717e20d513dd788b341934c,4,0,4,4,0,4
1913,0xa764fceba233684fee8e0f74cbad75af35112bd9,2,2,4,2,2,0
1914,0xc6853e7d965ec888c96ab8f014bd61ba7ed5ffff,2,2,4,2,2,0
1915,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,4,0,4,4,0,4
1916,0x0dec2c1f5825755d90748792392101b26cc6046a,2,2,4,2,2,0
1917,0x2df02c6d19aa13fa9d0d715ba31511bec3e3f834,2,2,4,2,2,0
1918,0xd790b013ecae56e768ed184c45be7894b7f1fc3a,2,2,4,2,2,0
1919,0x2b4cd8a37677f7fe0bb964666861fd481838babd,2,2,4,2,2,0
1920,0xbaa7229f0fc577d39811c6fd0224873d5ec9071e,2,2,4,2,2,0
1921,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2,2,4,1,1,0
1922,0x0a24c7547dd14be2f502d354afd224b226d177e4,2,2,4,2,2,0
1923,0x8f4f33f822f0a9754f5edee30522ccf97f134f24,2,2,4,2,2,0
1924,0x85fd124867f7002fdbef4b886cfefafaefa2af93,2,2,4,2,2,0
1925,0x18181a21bb74a9de56d1fbd408c4fec175ca0b16,2,2,4,2,2,0
1926,0xf9397346a5a0d3f69a75bd77254ff0716c1cc939,2,2,4,2,2,0
1927,0x2aac4a4cb31cf24863f7495dc42745e84cb469cd,2,2,4,2,2,0
1928,0x9402b3759c8f8f338639566826fe7a684ba143b0,2,2,4,2,2,0
1929,0x302b824c0a3118d80b2de2a581fa74ede22e2045,2,2,4,2,2,0
1930,0x028922106555dd3909f7af0117062ffb6a16b9d8,2,2,4,2,2,0
1931,0xd270b09ecac678943d96ba3198a733ba3e11e926,2,2,4,2,2,0
1932,0x8cf591d5ebe50c530b4fa39f54e7c4508a12197d,2,2,4,2,2,0
1933,0x9d8c0c8fc820c52bc1739a29e2fc15736d5dacb4,2,2,4,2,2,0
1934,0x0dcd8af992cf1e5fdfd070a63df6bb38633de057,2,2,4,2,2,0
1935,0x3cf6f7627452b434880a87d129013af6150da106,2,2,4,2,2,0
1936,0xe58033c43b2cebf368a19b25485ca57843d2fcb1,2,2,4,2,2,0
1937,0x5fb8b0a0117d09a15b8b938302f7fe2bb7a0ac26,2,2,4,2,2,0
1938,0x6bc0931d751711b652e0618b296da9764af73518,2,2,4,2,2,0
1939,0xe527b2fbefeb75713347b3d956303390b5b2e676,2,2,4,2,2,0
1940,0xf1bfceb4dacb6d1b929253ace78bedf91212b152,2,2,4,2,2,0
1941,0x05a2f0eef8c2b4c68e5c0b5801d8fcc1b42b6cb9,2,2,4,2,2,0
1942,0x7cf10f5b6d0b5c9f49dcbe802e7d1aaf0bcf99af,2,2,4,2,2,0
1943,0x3a1c673b603e1bb3162b9a10f083fbddfc9e53c0,2,2,4,2,2,0
1944,0x678e94e3fd84e19da4fa59f0898a109acea86cfe,4,0,4,4,0,4
1945,0xb5b345648ef6e8fbb3e9cd0cea63ab918168de97,2,2,4,2,2,0
1946,0x847fe31c07b03011621bcd8a12b64e2618a47743,3,1,4,3,1,2
1947,0x64955e61ba07098e32dc668e1d6ef45ee74b8afe,2,2,4,1,1,0
1948,0x70506e100f837b1fd4a374f84dd77b3ccd14eb24,2,2,4,2,2,0
1949,0x822834b1f08abfbe1d89d8e60c0f7d310f2e38be,2,2,4,2,2,0
1950,0x98ccf605c43a0bf9d6795c3cf3b5fed836330511,2,2,4,2,2,0
1951,0xef3cb8e8c5a6ad7d33573791158c1f7a75ebcf0e,2,2,4,2,2,0
1952,0x1e260aa603bb36f3927157a157a7a4c9272cda30,2,2,4,2,2,0
1953,0x06d3711d628abb46331721add8576d5a322614c3,2,2,4,2,2,0
1954,0xb09d08065c5685126f7628cd8888670f5e7afc41,2,2,4,2,2,0
1955,0xfb702e95fa231c5509487a9e99156003985fdb9e,2,2,4,2,2,0
1956,0xd91bb1474fbba9069fe72beec398e8689a51de28,2,2,4,2,2,0
1957,0x70df057622aabff9628e93fba470261aa49a272d,2,2,4,2,2,0
1958,0x2aba061571971b888bf1187fa9248b8216718721,2,2,4,2,2,0
1959,0x7198f8a7fa95192c2a52ad5f682dc1acecef6f62,2,2,4,2,2,0
1960,0x5f8d97f2d7f16194e84d560ed3ebc54187f0a1d8,2,2,4,2,2,0
1961,0x7b8e5cf6372167286fc647881d4cb9ec9a6b7b25,2,2,4,2,2,0
1962,0x32c94b760056dd55169ed54d79d0c1c96f620695,3,1,4,2,1,2
1963,0xb357c95480b39cf8d41793ee088c2e21bce537c4,2,2,4,2,2,0
1964,0x39d4cfb24b6431297b62bcff03748f21e2617d7a,3,1,4,3,1,2
1965,0x4d5b6c477ed600cfdbd33d90594f6ddcff8187d5,2,2,4,2,2,0
1966,0x97d2767db42135e1e2a5fd7dd3e11646ef4d2b28,2,2,4,2,2,0
1967,0x9f24b31a187e0edbee71c498681ce2eaa9849903,2,2,4,2,2,0
1968,0xafbcc39f474baf9596c1135522810d5f409dde0f,2,2,4,2,2,0
1969,0x54b1c10fa771b34a9754f7f98eb631dd663ebc00,2,2,4,2,2,0
1970,0xf7aa35ed5971abb038564482d43fcbafb5ed0772,2,2,4,2,2,0
1971,0x62eb1f8a45230be446874b6dfaca6f857876f661,2,2,4,2,2,0
1972,0x05f7ed3ad72a8244206c088718791cc97354846a,2,2,4,2,2,0
1973,0xb158175a03f734b196b9e039a89681d1e6670207,2,2,4,2,2,0
1974,0x1a7440da2baab091e675ef84cdf014747126d2c1,2,2,4,2,2,0
1975,0x7801c1ba42e1e9ae13c0b1c957b01b25312dac16,2,2,4,2,2,0
1976,0xf55f8a71e42c7864160f29fe06c3ee236949f0c6,2,2,4,2,2,0
1977,0xa5283b3a7426923fb035b28d6ae2d48bac8fe500,2,2,4,2,2,0
1978,0xf226c1e45364b76ea32e85542fd0ef4a80926763,2,2,4,2,2,0
1979,0x0e124a7c9b378d7276590b6b8b676a75ff923a03,2,2,4,2,2,0
1980,0x5cc0fce6df7cb18ac19538f401100d267465622c,2,2,4,2,2,0
1981,0x5ffd5cec88490d984d3f83496592b65c1225871c,3,1,4,3,1,2
1982,0xef185d878085455818ffb6758c9828e865699ecf,2,2,4,2,2,0
1983,0xa538345e35edc1ecc4ceeeeb02b1d9f918101841,2,2,4,2,2,0
1984,0xab193431626c43e8483aa2e79b993f5c78b648f6,2,2,4,2,2,0
1985,0x2de5399d2a74b87bf2f735ae6c3fa9bb3619d43b,2,2,4,2,2,0
1986,0xdc69ec80e0eae8fc3a26af908f132f1583d7b8e6,2,2,4,2,2,0
1987,0x462025fd60d1b0a1bb69cbd517249176ff83596b,2,2,4,2,2,0
1988,0x8e877ae5f4b084f98ff66aaf530fd45f8c22cf42,2,2,4,2,2,0
1989,0x9625038df9d4cb55dfd161a46011b283159e41d1,2,2,4,2,2,0
1990,0x1dc7af8739c02b757ac9b3ba92ab561de7e3af25,2,2,4,2,2,0
1991,0x3f47a30180c6fd23c8fcf5a062a08b66ae1c9192,2,2,4,2,2,0
1992,0xad95ceda00d08020c44683a22f5b2e09bf5a3338,2,2,4,2,2,0
1993,0x0000008878718d1fef2f99de1febd03c6c09f4d3,2,2,4,2,2,0
1994,0x634b58342adc1373cb38c49c2c6701ea9e982563,2,2,4,2,2,0
1995,0x34fb5e72a593ec2a3a1fe04eb9a52a3cc48acc18,3,1,4,3,1,2
1996,0x4951ffeec2de4070079c49eed8887a573a330a31,2,2,4,2,2,0
1997,0x50849609447416f1ecb2ed375a264c13ce71b454,2,2,4,2,2,0
1998,0xeeb35b3608f5fbac102e604cbd0bd11bb8c502bb,2,2,4,2,2,0
1999,0xae4d58287f26893de4408aaca69b53a5c05f357b,2,2,4,2,2,0
2000,0x6f7c7db7291aacdaa4ea1d51098845d0b2ee555d,2,2,4,2,2,0
2001,0x475e5fbe12da0c0b16ef7690172de84bdf75c105,2,2,4,2,2,0
2002,0x3d9b0a7ef1cceada457001a6d51f28ff61e39904,2,2,4,2,2,0
2003,0x1a97df91f12a4d2142df4ed64fddf42701c245ed,2,2,4,2,2,0
2004,0xa819c50d511187ce0f6aa352427586d6d0c187f7,2,2,4,2,2,0
2005,0x2aa3209f5694e4562068629888d4a2bbb7e595c6,2,2,4,2,2,0
2006,0x613a0ac4968f042b773880b0173bbbbba2fec6d9,2,2,4,2,2,0
2007,0x1a51d0abb33d2a06c93b448528349e4c7fc6fba5,2,2,4,2,2,0
2008,0x2823d6e92f9eb283201673aa5a97ec559b5c157c,2,2,4,2,2,0
2009,0xe0988847fb63c7aa19101c9c638151dd3f2bfd5e,2,2,4,2,2,0
2010,0xa64591d73c13ba074341838da28d792a3a4ac510,2,2,4,2,2,0
2011,0x6999ed44f7ae0f72e801f6cd4c6b06793dd0486c,2,2,4,2,2,0
2012,0xef330d6f0b4375c39d8ed3d0d690a5b69e9ecd0c,2,2,4,2,2,0
2013,0xf9b06f74c66f0e9e658a0d84dc2d62db3eecf336,2,2,4,2,2,0
2014,0x458de7f3fe41e0af232a548489338de7ea670829,2,2,4,2,2,0
2015,0xbe97d1d2e40e81973be5fe7bb2f61f577130a1a4,2,2,4,2,2,0
2016,0xd67ad007df64de3bb57e14d2e50faac0518a11ce,2,2,4,2,2,0
2017,0x09f422a3acaa9ace6ff073ce1557cca77cee747c,2,2,4,2,2,0
2018,0x097c12019d6220a7ad79d3dda10817ff22bfa258,3,1,4,3,1,2
2019,0x3aeeae90b428a865fddd9c285e74f6018f8cffa4,2,2,4,2,2,0
2020,0x2510332a20a9c9d72fe4f25fda8af889a80f2375,2,2,4,2,2,0
2021,0xc887fadc6baaa8cd234d9104a65b37265522b024,2,2,4,2,2,0
2022,0x8c759953fb0dbf18b73335ddb4e797567a918f36,2,2,4,2,2,0
2023,0x07a7ab734d8471e487dfc58d9bf103e4c5d3653b,2,2,4,2,2,0
2024,0xa918aabf6152b56b97841749aafa1b718a1b931f,2,2,4,2,2,0
2025,0x5762da7e23023d0e709e27c67317e87b59cbb1ab,2,2,4,2,2,0
2026,0x36d8d14f768ceb3c63ea4c508d393232fb75eff4,2,2,4,2,2,0
2027,0x5b362a0608b086442d8bd84470daafeb605b8e4b,2,2,4,2,2,0
2028,0x9820d17f52090ffa73331cc17c27798a3dad8e0f,4,0,4,4,0,4
2029,0x5f3f1612625bdf98fcefb40a741b661c39ae15ba,2,2,4,2,2,0
2030,0x6777b3f2b46abe5c3848175abc6b67466c955783,2,2,4,2,2,0
2031,0xde344a8dc5fcbe8233556aa0a06f43bab6ad9746,2,2,4,2,2,0
2032,0x1668c9725e27bf5943bbd43886e1fb5afe75c46c,4,0,4,4,0,4
2033,0x2157ab1e958da28d79d7602ed2cb391e263ef7ad,2,2,4,2,2,0
2034,0x93c190820b0f60513c200bdb2a45940dad7d9f2c,2,2,4,2,2,0
2035,0x68ac2b542bf5577f42a4e94901657abd04a65e42,2,2,4,2,2,0
2036,0xdc9f7bcbbff57ffed8494e97af6f65b29313d835,2,2,4,2,2,0
2037,0x79aab68ea04b5e0886d8e33748938ed4a8915e5d,2,2,4,2,2,0
2038,0xe4a396ac6e20bbb116a90ba6b6de1742d8f1c7af,2,2,4,1,1,0
2039,0x209dac717d8b54e45bf8cd20a3a17a801fa621c6,2,2,4,2,2,0
2040,0x000000000077cdff30a1b5d7c12f3587f921e519,2,2,4,2,2,0
2041,0x907147b0eaa103eb1075362f7cc7f94bed578ee4,2,2,4,2,2,0
2042,0x6f2a9d69d56c6045cd8563114c8388b38ea64877,2,2,4,2,2,0
2043,0xf21f7adb8c3771888e5ccec9658b231f042169d7,2,2,4,2,2,0
2044,0x5baa0866e4147de014698845b298b4f689cfd1b0,2,2,4,2,2,0
2045,0x19cdf8865cc9bd5f77eda706888e7636539bd1e9,3,1,4,3,1,2
2046,0xa80974441db857456f3205b9f1ca17436fb7128f,2,2,4,2,2,0
2047,0x89e2a574bddb193ee5650cc59c8f17b46f18f5d7,2,2,4,2,2,0
2048,0x1c2f4e6f6ea7aee8b11b5f46589e958f51647c07,2,2,4,2,2,0
2049,0xc8c57c976c0b91be4a86f6ec170798e13fa52d48,2,2,4,2,2,0
2050,0x44017e3f9b5828ba3e9de9291c8143c285a42ff3,2,2,4,2,2,0
2051,0x7d1d40208a5d5fe82ea3f1fa4b2c19983007976a,2,2,4,2,2,0
2052,0xc5bc0d7d0f281b056a7158fef99ad9a606b53511,2,2,4,2,2,0
2053,0x27eb78c1eade6fc040d25b94e7acf6bbe0689f0a,2,2,4,2,2,0
2054,0x7b04fab31b0447488078d052c89540ea07364b54,2,2,4,2,2,0
2055,0x823dc685e777a7523954388fa7933da770f49d42,2,2,4,2,2,0
2056,0xc734abc7a7737de1ca7bf81c4dc8612bf1887b54,2,2,4,2,2,0
2057,0xfe2a4e705c00ea9b5a46283ec6d6f694d5ccb60f,2,2,4,2,2,0
2058,0xf230e8a67decbd43209d97733444790252bbc6e9,2,2,4,2,2,0
2059,0x08ee24d316768d033bc596876aeaea2ac8742c5c,2,2,4,2,2,0
2060,0xb272eb6b4cf78578912a67efae594350ebab10e1,2,2,4,2,2,0
2061,0x14b889b25e70f60d8dc0aa5f10c83680add61351,2,2,4,2,2,0
2062,0xd2df7bc5e98aa6e5f8d3a43efdc138a1f9a0fcb6,2,2,4,2,2,0
2063,0x7c7216f16e81f2cf68269a2e3c24b4123b3da2c2,2,2,4,2,2,0
2064,0x649b7fc5c062febcc9d8fbd9933ab5e06c4f9ad3,2,2,4,2,2,0
2065,0x9ced79a0ae7bd686118fbee9facb10a3f9d32234,2,2,4,2,2,0
2066,0xea2e26f56b60a397062686cf04a693a6828d0aca,2,2,4,2,2,0
2067,0xf2458bd228d8a39b64bd3b9f84890e957cac3bbc,2,2,4,2,2,0
2068,0xa59cd6fe7c35dfb3d71b450634b6e3e7091edee7,2,2,4,2,2,0
2069,0x10658f63d96ed25a655927b0fe7e731a0ce000f6,3,1,4,3,1,2
2070,0x1dd59b3eca6dd4709b5ba26ef2064ed71dd3b977,2,2,4,2,2,0
2071,0xe66ae95575349194bb1621e2adc09975d240c784,2,2,4,2,2,0
2072,0xcbd38467f5811d91a053cbf63853162c66bf57e6,2,2,4,2,2,0
2073,0xfc0a1921c05240fdca5781d0980bd42c9ceca416,4,0,4,4,0,4
2074,0xbfd97fd34e0626886999c04b05973e5e130725a8,2,2,4,2,2,0
2075,0x16d9fd80d8e3f055ba7793794e811712dcbdd9c2,2,2,4,2,2,0
2076,0x8e29bd6cfb65d1db0d29d32f5d49d4ca6c1c7223,2,2,4,2,2,0
2077,0x72c2d021d9f044862557750d146b70aa15df4d26,2,2,4,2,2,0
2078,0xf8fe8c179c5d2a059ce64357795647a95cbd973d,2,2,4,2,2,0
2079,0xbd6ebc277890dbf41283427f64b568906d5a96ec,2,2,4,2,2,0
2080,0x67d988a028b009142bc7dca454a0118e2eae908f,2,2,4,2,2,0
2081,0xb1328d7b0f83df4992c66d9fe43c40a943d4c1f1,2,2,4,2,2,0
2082,0x1999a42a52a074ccf7ea6262696c2231515b1119,2,2,4,2,2,0
2083,0xfc9b9ea77d243e7abd17c751effc1000c4f0de1b,2,2,4,2,2,0
2084,0xf08680536213080fc7e7a9d66ed75c8cf831cba8,2,2,4,2,2,0
2085,0xe8d03ac271fe20db0e2e73fc12650d91dbc1e231,2,2,4,2,2,0
2086,0x56c0f1cc5f556084173d1da4b41b2f2bc22e4aa2,4,0,4,4,0,4
2087,0x89b0f9cb8e58c5113d69995f144e5f94e1243ba1,2,2,4,2,2,0
2088,0x0d17ec627616ee98053f51c37c20ed64bdb8285c,2,2,4,2,2,0
2089,0x4d22a1904238df737aa944fdb149b76297e0fcfd,2,2,4,2,2,0
2090,0x6dd1e0028ef0a634b01e13b2291949255610b38f,2,2,4,2,2,0
2091,0xfd478a4acf62bece76f834eb2ff4e0926aba39ef,2,2,4,2,2,0
2092,0xd11d797e82a06d6e0e0f3dbdf025fff32390b59b,2,2,4,1,1,0
2093,0x833adf2d97a72565d63ea42eb4af0a1bad6accfb,2,2,4,2,2,0
2094,0x01fc018a4bb512de436630f72a52db8404991eff,2,2,4,2,2,0
2095,0x74fa1be357bc182c88ba77e771a5502e2b271f1b,2,2,4,2,2,0
2096,0xe83105d4e5b144e388d7d35c65c44e0da8c8016f,2,2,4,2,2,0
2097,0x44d816f29930b5947e69f73d688e06445f936410,3,1,4,3,1,2
2098,0x4dcb55eb77567fb17ce1df590b67642e4bf5eb3b,2,2,4,2,2,0
2099,0xc0eb311c2f846bd359ed8eaa9a766d5e4736846a,2,2,4,2,2,0
2100,0xfef5c1cd156902c3232d203c35d7434c47f55b27,2,2,4,2,2,0
2101,0x3ec639b2d20aa4c6b349a10a04c8f4d32694b0d5,2,2,4,2,2,0
2102,0xda3c325ab45b30aeb476b026fe6a777443ca04f3,2,2,4,2,2,0
2103,0x74b1fb056114900f9a4557e6fc982b32cd687fbd,2,2,4,2,2,0
